FID,OBJECTID,LENGTH,PEREN_ID,LU_CODE,STREAM_NM,FLAG,STREAM_COD,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU
530,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.753402843999,21.293012266000,187.5200043
531,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.753262680000,21.293065429000,192.5720062
532,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.753180329000,21.293128053000,195.1029968
533,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.753033598000,21.293375391000,208.201004
534,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752927857000,21.293483005000,217.2740021
535,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752874114000,21.293563910000,222.348999
536,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752821909000,21.293604180000,227.3829956
537,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752751254000,21.293698512000,232.3999939
538,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752715899999,21.293761485000,234.427002
539,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752675130999,21.293878616000,234.2859955
540,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752586079999,21.293995395000,236.6119995
541,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752527984000,21.294044645000,237.7969971
542,1564,1317.995,422,U, ,1,3-3-,1317.983294,8,-157.752329562000,21.294133518000,242.5370026
543,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755407138000,21.292954846000,116.7440033
544,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755231162000,21.293680767000,123.7630005
545,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755196027000,21.293834081000,127.973999
546,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755189198000,21.294077937000,133.2619934
547,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755166486000,21.294488804000,142.0630035
548,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755184211999,21.294538618000,143.2819977
549,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755189984999,21.294710305000,146.973999
550,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755224817999,21.294850591000,151.4689941
551,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755260047999,21.294972802000,155.3410034
552,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755336742999,21.295443130000,155.7510071
553,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755384104000,21.295556401000,156.0180054
554,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755389498999,21.295624188000,156.6519928
555,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755448524999,21.295900164000,159.0010071
556,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755454450000,21.296202839000,166.4019928
557,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755489874999,21.296428939000,172.2879944
558,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755507349999,21.296519411000,174.3350067
559,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755530964999,21.296560233000,175.8099976
560,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755548691000,21.296610048000,176.9750061
561,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755572282999,21.296664431000,178.5449982
562,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755601258000,21.296795632000,181.2550049
563,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755648642000,21.296895353000,185.2279968
564,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755649462999,21.296954078000,186.7640076
565,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755672849999,21.297022008000,188.7120056
566,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755677979000,21.297139475000,190.6130066
567,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755713224999,21.297252662000,190.6909943
568,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755713885000,21.297297837000,191.8040009
569,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755795586000,21.297628169000,193.3849945
570,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755831018999,21.297849750000,195.0879974
571,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755837258000,21.297962723000,196.7079926
572,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755860608000,21.298053224000,196.5500031
573,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755954242999,21.298383649000,200.9279938
574,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756001622000,21.298487886000,202.503006
575,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756019772000,21.298614489000,207.326004
576,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756066464000,21.298800030000,216.6069946
577,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756101433999,21.299080334000,225.1560059
578,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756090561999,21.299215755000,226.3890076
579,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756160778000,21.299609235000,233.677002
580,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756160685999,21.299776363000,235.5090027
581,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756096442000,21.300101094000,244.4279938
582,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756096143000,21.300281760000,249.6829987
583,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756073351999,21.300408067000,251.9160004
584,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756032341000,21.300561338000,254.7519989
585,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756025582000,21.300651624000,256.6300049
586,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755996511999,21.300800460000,261.7640076
587,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755944204000,21.301012364000,266.6849976
588,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755902735000,21.301219831000,269.5350037
589,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755902214999,21.301423079000,271.1130066
590,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755920822000,21.301495486000,273.197998
591,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755949396000,21.301536358000,274.3349915
592,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756002247999,21.301550297000,274.6600037
593,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756090339999,21.301681939000,278.0180054
594,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756337346000,21.301972842000,287.1549988
595,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756361563000,21.302094971000,290.2179871
596,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756338142000,21.302158037000,290.428009
597,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756326167999,21.302293457000,294.4490051
598,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756325483000,21.302374751000,296.6180115
599,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756284462999,21.302532539000,301.1690063
600,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756249982000,21.302622611000,303.9370117
601,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756197111999,21.302730627000,308.1099854
602,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756138579000,21.302820535000,310.9100037
603,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756115165000,21.302879074000,312.6749878
604,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756056397000,21.303000598000,314.0409851
605,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.756009159999,21.303031864000,314.6409912
606,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755920478000,21.303257048000,317.1849976
607,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755891405999,21.303405884000,320.9620056
608,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755885940000,21.303491667000,323.70401
609,1565,4019.666,421,U, ,1,3-3-,4019.631124,9,-157.755862068999,21.303604412000,329.3059998
610,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751225379000,21.279346103000,0.98941
611,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751248946000,21.279414035000,1.00603
612,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751290264000,21.279513717000,1.0305901
613,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751313831000,21.279581638000,1.04327
614,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751349535000,21.279636104000,1.0668499
615,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751361199999,21.279685878000,1.06523
616,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751408591999,21.279776567000,1.0877
617,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751431094999,21.279821905000,1.09879
618,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751472199999,21.279939652000,1.1037101
619,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751519806999,21.280012277000,1.12839
620,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751584914000,21.280157297000,1.1467
621,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751602208999,21.280243243000,1.14881
622,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751666284000,21.280347615000,1.2089601
623,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751677926000,21.280410937000,1.2434601
624,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751695465000,21.280460752000,1.2769001
625,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751742826999,21.280569508000,1.52837
626,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751790432999,21.280642132000,1.77393
627,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751807965000,21.280696463000,2.1217401
628,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751848434999,21.280755484000,2.4718299
629,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751889755000,21.280855155000,3.42873
630,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751937338999,21.280941328000,4.1355801
631,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751948806000,21.281000134000,4.9011502
632,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.751990347000,21.281077234000,5.2487102
633,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752254329000,21.281621223000,5.1831298
634,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752259936000,21.281670944000,5.5574598
635,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752289775000,21.281720852000,5.0614901
636,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752319193999,21.281802375000,4.9716401
637,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752366579000,21.281897581000,5.0690098
638,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752402063000,21.281974628000,5.0806198
639,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752442755999,21.282011067000,5.2600899
640,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752448363000,21.282060800000,5.5492501
641,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752553758999,21.282264841000,7.12677
642,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752560453000,21.282323608000,7.5124202
643,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752677941999,21.282541292000,8.7021999
644,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752695657999,21.282595623000,8.9247599
645,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752795424999,21.282763481000,9.6518803
646,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752812965000,21.282813306000,9.8718901
647,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.752947728999,21.283130485000,14.1463003
648,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753001188000,21.283216699000,15.1327
649,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753042722999,21.283298315000,15.3795004
650,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753088611000,21.283411573000,16.2950001
651,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753142063000,21.283502304000,16.8400002
652,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753153728999,21.283552077000,17.6431999
653,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753177295999,21.283620009000,18.6413994
654,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753200856000,21.283692458000,18.9556999
655,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753236570000,21.283742407000,19.4438
656,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753265988999,21.283823928000,19.7390003
657,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753318134000,21.283928196000,19.8073997
658,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753423762000,21.284105138000,19.5370998
659,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753447343999,21.284164038000,19.4498005
660,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753518063000,21.284358790000,19.2073002
661,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753565473000,21.284440447000,19.3106003
662,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753618681999,21.284567308000,19.4636002
663,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753636405999,21.284617123000,19.5438995
664,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753688573000,21.284707852000,19.7980995
665,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753718198999,21.284775824000,19.9540997
666,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753753905999,21.284830290000,20.1573009
667,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753789192999,21.284916369000,20.8792
668,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753812775999,21.284975268000,21.5198002
669,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753836123000,21.285065782000,22.4645996
670,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753859911999,21.285111122000,23.0223999
671,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753888466999,21.285161017000,23.6718998
672,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753912049999,21.285219916000,24.3412991
673,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.753959430999,21.285319638000,25.4148998
674,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754041225000,21.285478339000,27.1658001
675,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754083404999,21.285614153000,28.8064003
676,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754129707000,21.285700313000,29.9370995
677,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754159363000,21.285750220000,30.6706009
678,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754294375000,21.286031266000,35.7383003
679,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754358682000,21.286108538000,37.0741997
680,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754435061000,21.286212991000,37.4599991
681,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754517972999,21.286362661000,36.2220993
682,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754646748999,21.286530734000,37.3569984
683,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.754676412999,21.286576124000,37.209301
684,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755281276000,21.287145213000,43.2700996
685,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755604503000,21.287400554000,51.8115997
686,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755634366000,21.287436912000,53.1636009
687,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755698888000,21.287496108000,54.7571983
688,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755716619999,21.287541405000,55.0665016
689,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755770296000,21.287609553000,55.6735992
690,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755810327000,21.287713748000,56.2984009
691,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755823072999,21.287777072000,56.3773994
692,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755875000000,21.287903931000,55.9416008
693,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755881694999,21.287962698000,55.5750008
694,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755928621000,21.288116627000,58.1869011
695,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755969275000,21.288288569000,58.7092018
696,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755981335999,21.288433188000,59.1567993
697,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756016573000,21.288550893000,60.0643005
698,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756040551000,21.288704648000,62.3807983
699,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756064349000,21.288745471000,63.1352005
700,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756093031000,21.289052836000,69.7413025
701,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756117437000,21.289170449000,71.7101974
702,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756122161999,21.289310509000,74.0608978
703,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756145725000,21.289382957000,74.8432999
704,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756198753000,21.289509818000,76.2686005
705,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756246357999,21.289586957000,78.030899
706,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756264049999,21.289767770000,79.4494019
707,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756287399000,21.289858272000,80.017601
708,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756305131000,21.289903570000,80.3809967
709,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756310718999,21.289966852000,81.3595963
710,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756381858999,21.290242911000,86.5882034
711,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756358102999,21.290622149000,89.185997
712,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756340505999,21.290716872000,89.9231033
713,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756316424000,21.290847685000,92.7725983
714,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756270005999,21.290942193000,94.202301
715,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756152530999,21.291153617000,95.0626984
716,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756058725000,21.291261327000,95.7538986
717,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.756017528999,21.291306194000,96.8059998
718,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755906119000,21.291513143000,99.9442978
719,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755852795000,21.291675355000,101.7300034
720,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755771234000,21.291927706000,106.7799988
721,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755741725999,21.292008786000,107.4499969
722,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755694231999,21.292198139000,110.6529999
723,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755518833999,21.292576263000,115.7139969
724,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755494986999,21.292675461000,115.4300003
725,1583,5466.487,463,U, ,1,3-3-,5466.4888,10,-157.755407138000,21.292954846000,116.7440033
726,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.751225379000,21.279346103000,0.98941
727,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.751143361999,21.279214509000,0.920139
728,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750897124000,21.278711300000,0.631559
729,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750873329999,21.278670477000,0.599879
730,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750855607000,21.278620662000,0.568792
731,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750761887000,21.278461877000,0.440798
732,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750744166000,21.278412051000,0.410435
733,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750614979000,21.278167186000,0.245651
734,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750467840999,21.277899592000,0.114976
735,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750450128000,21.277845260000,0.100434
736,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750396685999,21.277750012000,0.0723063
737,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750255828000,21.277459878000,0.0306317
738,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750232224999,21.277414539000,0.0266707
739,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750190494000,21.277341955000,0.0242848
740,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750168183000,21.277292101000,0.023292
741,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750062388999,21.277110640000,0.0191633
742,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.750049622999,21.277060865000,0.0164684
743,1584,960.631,675,U, ,1,3-3-,960.6335124,11,-157.749999725000,21.276974379000,0.0151299
744,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750220772999,21.276913077000,0.0038674
745,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750220313999,21.276967274000,0.0038158
746,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750256024999,21.277017234000,0.004413
747,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750297334999,21.277121422000,0.0097121
748,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750326981000,21.277175846000,0.0129953
749,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750384964999,21.277298232000,0.0235102
750,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750414626999,21.277343623000,0.0295425
751,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750444012999,21.277443212000,0.043241
752,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750479509999,21.277511227000,0.056317
753,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750503068999,21.277583676000,0.070896
754,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750625966999,21.277855599000,0.165817
755,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750649556000,21.277909982000,0.190433
756,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750696097999,21.277960012000,0.227236
757,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750737393000,21.278073243000,0.287335
758,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750760982000,21.278127615000,0.32067
759,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750772646000,21.278177389000,0.346379
760,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750914583999,21.278481074000,0.562675
761,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750954809000,21.278576226000,0.630449
762,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.750990292000,21.278653274000,0.684501
763,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751025980000,21.278716783000,0.73206
764,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751043495999,21.278780147000,0.765528
765,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751061034999,21.278829962000,0.795215
766,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751090651999,21.278902452000,0.835898
767,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751126148999,21.278970467000,0.880288
768,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751161609000,21.279061074000,0.922411
769,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751185190000,21.279119963000,0.951177
770,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751213323000,21.279201473000,0.980009
771,1585,955.08,678,U, ,1,3-3-,955.0816521,12,-157.751225379000,21.279346103000,0.98941
