OBJECTID_12,OBJECTID_1,COMID,GRID_CODE,AREASQKM,HUC8,InPoly_FID,SmoPgnFlag,OBJECTID,FID_basins,HydroID,FEATUREID,Shape_Leng,Area,Shape_le_1,FID_basi_1,Id,gridcode,FID_basi_2,Id_1,gridcode_1,Shape_Le_2,Area_1,ORIG_FID,POINT_X,POINT_Y
268,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628933.090699999593198,2357243.090700000524521
269,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628914.222400000318885,2357254.222400000318885
270,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628884.746500000357628,2357274.746500000357628
271,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628865.526899999938905,2357285.526900000870228
272,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628845.559999999590218,2357295.560000000521541
273,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628833.471300000324845,2357303.471300000324845
274,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628804.378200000151992,2357324.378200000151992
275,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628785.280399999581277,2357335.280400000512600
276,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628779.388100000098348,2357339.388100000098348
277,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628762.845800000242889,2357352.845799999311566
278,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628716.249699999578297,2357397.263299999758601
279,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628701.801799999549985,2357408.098099999129772
280,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628685.116399999707937,2357417.834799999371171
281,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628676.521300000138581,2357421.664899999275804
282,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628655.628299999982119,2357429.080800000578165
283,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628650.000000000000000,2357430.000000000000000
284,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628648.193699999712408,2357434.315500000491738
285,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628647.548999999649823,2357446.430999999865890
286,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628653.088100000284612,2357521.599099999293685
287,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628651.841300000436604,2357536.056900000199676
288,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628646.163999999873340,2357567.543299999088049
289,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628638.417999999597669,2357589.404699999839067
290,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628624.304700000211596,2357622.852299999445677
291,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628620.721499999985099,2357635.608799999579787
292,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628619.790300000458956,2357641.632999999448657
293,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628619.985299999825656,2357647.622500000521541
294,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628623.284099999815226,2357659.618499999865890
295,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628625.866399999707937,2357665.685699999332428
296,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628643.416100000031292,2357695.953900000080466
297,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628649.009700000286102,2357710.232499999925494
298,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628653.670199999585748,2357725.322599999606609
299,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628655.365500000305474,2357733.359099999070168
300,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628657.174999999813735,2357750.482300000265241
301,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628657.475300000049174,2357767.945599999278784
302,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628655.972299999557436,2357799.882099999114871
303,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628657.992499999701977,2357814.697699999436736
304,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628673.569600000046194,2357856.262199999764562
305,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628694.870199999772012,2357904.902699999511242
306,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628708.296000000089407,2357931.574799999594688
307,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628723.306699999608099,2357966.639599999412894
308,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628727.463399999774992,2357982.499900000169873
309,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628733.687800000421703,2358016.295700000599027
310,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628735.808299999684095,2358024.178300000727177
311,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628743.895800000056624,2358046.097100000828505
312,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628753.237300000153482,2358066.758999999612570
313,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628776.147900000214577,2358113.851299999281764
314,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628803.403800000436604,2358176.596100000664592
315,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628813.544499999843538,2358196.455499999225140
316,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628820.866899999789894,2358209.133099999278784
317,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628833.179200000129640,2358226.820800000801682
318,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628855.785000000149012,2358254.214999999850988
319,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628864.316700000315905,2358265.683299999684095
320,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628896.554899999871850,2358303.445100000128150
321,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628904.888700000010431,2358315.111199999228120
322,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628908.531899999827147,2358321.468100000172853
323,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628918.130400000140071,2358341.869599999859929
324,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628944.305100000463426,2358415.694900000467896
325,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628953.965699999593198,2358436.034299999475479
326,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628961.480999999679625,2358448.518999999389052
327,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628965.577399999834597,2358454.422599999234080
328,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628975.102099999785423,2358464.897900000214577
329,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,628996.701000000350177,2358483.299000000581145
330,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629049.104399999603629,2358530.895600000396371
331,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629054.135099999606609,2358535.864900000393391
332,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629062.602800000458956,2358547.397199999541044
333,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629068.603099999949336,2358561.396900000050664
334,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629075.881199999712408,2358584.118799999356270
335,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629084.064399999566376,2358615.935599999502301
336,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629089.737900000065565,2358630.262099999934435
337,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629103.513899999670684,2358656.486099999397993
338,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629114.819299999624491,2358675.180700000375509
339,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629136.483199999667704,2358703.516799999400973
340,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629144.614199999719858,2358715.385800000280142
341,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629148.164800000376999,2358721.835200000554323
342,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629154.616999999620020,2358735.382999999448657
343,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629164.678899999707937,2358765.321100000292063
344,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629183.912100000306964,2358816.087899999693036
345,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629193.127799999900162,2358836.872199999168515
346,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629207.146200000308454,2358862.853800000622869
347,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629215.202100000344217,2358874.797900000587106
348,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629225.056400000117719,2358884.943600000813603
349,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629242.827499999664724,2358897.172499999403954
350,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629271.958100000396371,2358914.338199999183416
351,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629287.555499999783933,2358925.163000000640750
352,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629300.380599999800324,2358936.017300000414252
353,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629308.001500000245869,2358945.450899999588728
354,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629309.814699999988079,2358948.467499999329448
355,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629310.000000000000000,2358950.000000000000000
356,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629325.346400000154972,2358948.439400000497699
357,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629351.963499999605119,2358941.815300000831485
358,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629387.572800000198185,2358938.481799999251962
359,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629396.446100000292063,2358936.446100000292063
360,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629408.171199999749660,2358932.456900000572205
361,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629432.123399999924004,2358927.837700000032783
362,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629447.146900000050664,2358922.146900000050664
363,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629462.427799999713898,2358917.427799999713898
364,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629484.336000000126660,2358904.335999999195337
365,2,800007927,2963779,1.041400000000000,20060000,860,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,4690.834903250000025,11211635.154200000688434,2,629492.440299999900162,2358901.671099999919534
366,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629521.689199999906123,2356240.003799999132752
367,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629501.074799999594688,2356239.741200000047684
368,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629460.521499999798834,2356239.788599999621511
369,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629414.986299999989569,2356239.841700000688434
370,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629379.442099999636412,2356239.883300000801682
371,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629347.931300000287592,2356239.920099999755621
372,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629322.277300000190735,2356239.950099999085069
373,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629292.623599999584258,2356239.984799999743700
374,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629251.155399999581277,2356240.033399999141693
375,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629221.484899999573827,2356240.068199999630451
376,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629174.109500000253320,2356240.123800000175834
377,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629135.761300000362098,2356240.168899999931455
378,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629108.411999999545515,2356241.222100000828505
379,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629081.811200000345707,2356243.252900000661612
380,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629061.144000000320375,2356246.250499999150634
381,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629054.505599999800324,2356247.958100000396371
382,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629050.000000000000000,2356250.000000000000000
383,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629050.305200000293553,2356251.284299999475479
384,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629056.692900000140071,2356278.163399999961257
385,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629062.746600000187755,2356297.645899999886751
386,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629071.013700000010431,2356315.716399999335408
387,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629075.588700000196695,2356323.397700000554323
388,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629080.488499999977648,2356329.498800000175834
389,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629085.495000000111759,2356334.505000000819564
390,3,800001178,2963373,1.275700000000000,20060000,457,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,6296.379958280000210,13733857.716399999335408,3,629112.803500000387430,2356357.196499999612570
