"Name","Rain_gage","Outlet","Area","Imperv","Width","Slope","CurbLen"
2129,"R1","O1",2040.21234130859,25,191.319827186825,0.5,0
2133,"R1","O1",42429.9443206787,25,1207.25293163939,0.5,0
