"Name","X_Coord","Y_Coord"
48347,-157.750768257,21.279366682
25370,-157.751075263,21.2790378020001
2283,-157.748624234,21.278915668
31010,-157.748521396,21.2784749910001
2293,-157.757211878,21.274244879
30891,-157.757143209,21.274030785
55719,-157.756702881,21.274118344
2303,-157.76063676,21.281289572
16083,-157.760733308,21.281296528
2281,-157.749540502,21.27961613
35544,-157.749526283,21.279558449
30890,-157.75003954,21.279987938
55717,-157.749805779,21.2794930790001
58433,-157.753800538,21.2797570970001
46590,-157.745404554,21.2860899140001
19954,-157.745888328,21.285681192
43873,-157.745955363,21.2857836580001
27331,-157.756720403,21.2963980700001
28217,-157.756299269,21.2964500680001
9678,-157.753856383,21.2969287660001
7795,-157.754268454,21.2967013850001
53977,-157.761143164,21.293236531
57622,-157.760996262,21.292901327
50322,-157.760956661,21.2925244030001
29155,-157.76102457,21.2919759500001
15269,-157.761069888,21.291582399
19965,-157.761088064,21.2913939920001
42866,-157.760721519,21.280868567
20773,-157.760822078,21.2808919600001
12348,-157.760644904,21.2807957200001
30093,-157.755542201,21.2998226600001
30092,-157.755566556,21.299189336
3488,-157.755485613,21.2988124780001
38411,-157.755283127,21.2979495020001
19981,-157.755393933,21.297884143
3226,-157.762907731,21.291691042
15276,-157.763133495,21.291712956
18108,-157.763446774,21.291760907
56722,-157.76423456,21.2918915860001
20880,-157.764013514,21.291800579
33771,-157.756563745,21.298639334
27354,-157.756336488,21.2986604970001
21774,-157.756137104,21.2986803740001
49390,-157.756157939,21.3009374000001
16236,-157.756280273,21.3009485000001
20910,-157.756380383,21.300304365
32005,-157.756421672,21.2999986660001
38430,-157.756229415,21.299992925
3224,-157.762715149,21.2910947770001
39313,-157.764249946,21.290915564
52221,-157.763614218,21.290793738
54877,-157.745902099,21.294725419
2856,-157.746125931,21.2943943430001
24542,-157.746141334,21.294133226
16195,-157.745824553,21.2937887360001
32006,-157.754528374,21.299546155
57649,-157.754709469,21.299570279
35529,-157.759657795,21.281840141
2209,-157.75955571,21.2818517370001
21641,-157.755566171,21.2817254030001
25354,-157.754817228,21.281904135
30882,-157.748743924,21.28172439
42844,-157.748779949,21.2816975600001
19820,-157.748145217,21.281671568
31849,-157.74830916,21.2815535070001
56574,-157.748459118,21.281454866
43756,-157.756595138,21.281357069
43765,-157.749600794,21.280435719
2278,-157.749583631,21.280380829
36457,-157.755724589,21.281166258
2279,-157.755723712,21.2803652960001
30889,-157.751272002,21.28044082
58432,-157.751647479,21.280286249
35542,-157.750308768,21.2805727260001
46477,-157.750169788,21.28025641
46595,-157.753937788,21.294997209
3120,-157.754137912,21.2953589860001
7803,-157.757163538,21.2971922880001
7802,-157.757075119,21.296907177
53132,-157.75691633,21.2967403380001
14341,-157.756766623,21.296740121
38395,-157.756606671,21.297279163
25499,-157.756377396,21.297300751
29339,-157.748609577,21.2933683090001
15494,-157.748878435,21.292900989
48614,-157.748737145,21.2892212190001
57775,-157.748713694,21.289129406
49508,-157.748742285,21.288806274
36749,-157.747765202,21.2889761280001
4420,-157.747789589,21.291227518
36751,-157.747770024,21.291318027
24708,-157.747893814,21.2907713230001
4419,-157.747927367,21.2912127550001
43119,-157.747849128,21.2903114120001
51375,-157.747499894,21.2912320770001
46771,-157.746865288,21.29091458
11721,-157.746788713,21.2910126690001
29295,-157.748314043,21.2890105330001
11720,-157.748368889,21.28867811
4395,-157.749611157,21.288080899
55040,-157.749477181,21.2879568160001
4398,-157.749343489,21.2876339860001
51447,-157.747625663,21.2941425880001
47745,-157.747758097,21.2941468510001
4780,-157.746492173,21.2949925550001
4779,-157.746789925,21.294867466
26629,-157.746905345,21.294889583
55995,-157.747106698,21.2951620200001
4778,-157.747271299,21.293364524
55993,-157.747784235,21.2929019010001
28430,-157.747840376,21.2929611930001
9888,-157.748823544,21.2928397000001
47744,-157.748844113,21.2927469910001
40419,-157.747901752,21.29131195
35869,-157.748384932,21.291914611
22878,-157.747793589,21.2919819700001
40420,-157.747737198,21.292346131
45146,-157.746046763,21.2807752050001
20265,-157.752106261,21.2900349340001
15181,-157.752182834,21.289668691
1948,-157.761721412,21.278947386
32431,-157.761971668,21.2783158880001
48968,-157.760626967,21.2800837300001
51752,-157.760666572,21.2825346810001
24122,-157.760615946,21.282347713
17669,-157.760697798,21.282741791
22276,-157.750243472,21.276901421
21640,-157.752364268,21.2830585630001
55386,-157.752511239,21.2830185440001
12084,-157.753712588,21.2823315050001
40250,-157.749331663,21.284351654
17671,-157.752340109,21.2846468770001
56639,-157.75231237,21.284592318
42902,-157.757474153,21.2907025120001
3574,-157.755585477,21.292536548
27818,-157.753088444,21.2931290010001
14255,-157.75469463,21.293249637
10674,-157.754472742,21.2988800540001
57505,-157.7473173,21.2791059190001
52745,-157.760315495,21.28207788
21388,-157.760221919,21.2816481250001
30602,-157.760000367,21.281534526
12990,-157.760049324,21.281495482
52746,-157.759951598,21.2812199900001
32898,-157.759762072,21.281158329
35247,-157.759968645,21.2812022790001
20513,-157.760489116,21.282058309
21389,-157.760577969,21.2820454380001
29092,-157.762097397,21.287121321
48406,-157.7619438,21.287198548
2639,-157.75478663,21.285537945
27271,-157.764525223,21.290222337
2643,-157.764396467,21.290148258
20748,-157.755670504,21.2839009100001
52076,-157.756085648,21.2821830300001
2207,-157.754428571,21.2820220240001
16063,-157.754144319,21.2821207810001
49343,-157.754755044,21.2966757940001
26420,-157.754937543,21.296649756
47515,-157.751829137,21.2787141740001
46606,-157.751174405,21.2787990090001
2660,-157.763659102,21.284713906
21639,-157.751340759,21.283219246
42046,-157.74677768,21.2861274530001
53969,-157.746765745,21.2860390000001
14340,-157.756461461,21.297388561
12342,-157.750555987,21.279404862
2282,-157.750601296,21.2793145580001
8648,-157.74950796,21.2795382690001
3489,-157.754774602,21.298942475
50356,-157.754867975,21.2988497920001
2273,-157.749576352,21.281211629
28120,-157.750259487,21.2810575030001
47426,-157.755709442,21.28011315
38272,-157.754401155,21.280434589
39462,-157.748216426,21.289697366
35829,-157.748173908,21.2896622870001
45628,-157.752025017,21.2885362480001
26932,-157.746217615,21.285094031
59090,-157.747226208,21.284222243
3114,-157.754640024,21.288259296
34623,-157.754145654,21.288363415
2653,-157.761569631,21.2865404830001
28161,-157.761561709,21.286671019
2562,-157.754663126,21.294688895
9621,-157.763749368,21.2900170550001
8771,-157.763435881,21.2899340500001
48341,-157.756417771,21.284274328
27219,-157.756352373,21.284301504
29034,-157.754528742,21.283636551
8635,-157.754137462,21.283797362
2577,-157.752180722,21.2885193390001
14257,-157.752089653,21.288527505
25422,-157.753293502,21.2881284430001
58562,-157.762352617,21.293016116
45717,-157.756714712,21.298950774
16210,-157.756580853,21.2988632190001
24582,-157.755313529,21.300695924
36634,-157.755436044,21.3005978240001
57626,-157.762203688,21.291068137
53147,-157.762544662,21.2910858970001
2208,-157.75580816,21.281916756
14209,-157.754182385,21.2812897900001
57504,-157.754039337,21.2809862020001
2277,-157.753984666,21.2809664210001
21062,-157.747290138,21.294999311
31009,-157.756484273,21.297739343
10643,-157.756213718,21.2972610530001
11448,-157.757306566,21.282309334
58434,-157.756629455,21.276348054
46479,-157.75668344,21.276338088
39312,-157.7618822,21.290398268
35528,-157.750418513,21.2834206810001
12375,-157.753015534,21.289683344
41955,-157.752934951,21.2902273710001
9622,-157.76342143,21.2866223500001
40133,-157.754594371,21.29054526
18111,-157.762620513,21.2897687780001
48396,-157.75559921,21.288824248
2641,-157.754522213,21.2844732880001
22619,-157.763284763,21.2853036760001
48348,-157.755407698,21.278532726
19012,-157.746748183,21.283996159
11564,-157.747340147,21.287736309
24540,-157.756136116,21.274218155
20764,-157.757156047,21.2742614650001
22675,-157.756112114,21.2964629480001
41152,-157.763999545,21.2918912540001
32856,-157.746586688,21.2925991550001
30881,-157.754837098,21.2818949910001
55706,-157.748554491,21.2815034000001
15135,-157.756624976,21.2812967
29081,-157.75536528,21.2877446050001
31847,-157.752853911,21.282861074
9573,-157.755404847,21.275595975
50187,-157.755281438,21.275628764
2656,-157.761051539,21.286107992
13308,-157.761238151,21.2859680390001
41973,-157.764430364,21.289615085
2567,-157.752883599,21.290855682
44796,-157.762670833,21.289997746
22611,-157.752471376,21.288820349
49564,-157.748218997,21.2926556080001
40132,-157.754421302,21.2910682460001
2651,-157.760881162,21.2867996040001
2288,-157.756579869,21.276362369
42043,-157.745875698,21.2835153720001
18099,-157.74599581,21.282401953
44799,-157.754595416,21.2980849910001
41154,-157.754706122,21.298079694
37398,-157.754046003,21.280510717
31856,-157.753820412,21.280610176
27330,-157.756027737,21.2965636650001
58765,-157.747870837,21.2915414030001
34635,-157.752430256,21.285012092
16129,-157.760640927,21.2857383460001
52143,-157.764892887,21.288528543
27220,-157.754535421,21.2835946210001
53065,-157.757615967,21.2846095370001
7725,-157.762542471,21.285019354
46516,-157.754184326,21.288512149
17062,-157.755286276,21.286232834
2636,-157.755207588,21.2863028950001
19881,-157.752439031,21.285990149
46533,-157.756492801,21.286421836
40146,-157.760456706,21.285456448
46534,-157.760230625,21.2851779760001
2658,-157.760309622,21.2851418710001
18052,-157.760475373,21.285039951
2286,-157.759615978,21.2775326770001
2276,-157.752763089,21.2810230100001
45587,-157.752612751,21.2809089940001
50471,-157.748407315,21.2884578480001
7714,-157.753046684,21.28971864
29075,-157.755955155,21.2900571340001
41958,-157.755860385,21.289637934
41957,-157.755911313,21.2897035190001
2649,-157.761953412,21.286930242
50247,-157.751136658,21.2849456880001
57557,-157.75094694,21.2848868200001
16205,-157.761799198,21.2904327000001
50236,-157.755660904,21.288595226
56625,-157.753879698,21.290648021
40144,-157.750772852,21.28470373
23469,-157.750454418,21.284335293
10582,-157.761023456,21.286219035
34712,-157.745035591,21.2804743630001
17133,-157.746334188,21.281633362
29144,-157.746758064,21.28882306
36588,-157.747506666,21.286883335
45713,-157.761789093,21.2938358800001
51204,-157.754357409,21.2966620560001
54869,-157.754474287,21.2967104570001
26439,-157.761068313,21.2925538760001
48473,-157.764489506,21.290954771
43757,-157.754324035,21.2813306470001
9572,-157.748909194,21.281256522
3099,-157.745649725,21.285196566
37510,-157.747119434,21.2904873370001
38588,-157.747713194,21.2919707510001
25816,-157.745737498,21.2807173100001
5391,-157.752036836,21.2903724330001
43260,-157.752067414,21.290208557
41953,-157.752595381,21.2930449990001
18142,-157.752374868,21.2857177120001
13305,-157.752210091,21.2846877540001
12598,-157.747963565,21.2899980980001
44024,-157.747964548,21.289906306
4397,-157.748302326,21.2882371790001
53049,-157.752746236,21.2926376240001
25420,-157.75279097,21.2924548390001
22609,-157.752333694,21.2921057500001
32784,-157.75592082,21.2868381280001
24438,-157.761480989,21.2770975330001
35587,-157.754290147,21.2869190120001
2634,-157.754248002,21.286871741
58448,-157.760547023,21.2784429180001
41930,-157.760771193,21.278409487
2642,-157.752236589,21.284430722
24526,-157.745221125,21.28286803
55821,-157.75430602,21.2966181370001
30055,-157.760963302,21.291184442
35652,-157.761026415,21.2908369780001
32865,-157.762723405,21.2916907790001
16237,-157.75587293,21.3006476040001
14343,-157.746816528,21.2922161320001
15136,-157.747803144,21.281399354
31848,-157.747951067,21.28180185
2210,-157.756555565,21.281309589
15452,-157.746917042,21.291065541
51448,-157.747180323,21.293919465
55994,-157.747069975,21.2935511430001
15487,-157.74809983,21.293214655
47746,-157.747499073,21.292625161
54921,-157.754570175,21.2990916110001
52990,-157.750965041,21.281985611
17004,-157.751059091,21.281948759
13246,-157.756899168,21.283566593
23657,-157.754586372,21.2836447220001
2572,-157.752930343,21.289689326
58482,-157.762425211,21.28875229
3228,-157.762515568,21.289120804
8661,-157.761159812,21.2786461970001
39197,-157.760808032,21.278458669
12349,-157.761521768,21.2773085960001
49231,-157.757550735,21.275140682
56701,-157.74631926,21.28173944
36589,-157.746687914,21.285894811
46467,-157.751680226,21.2839613740001
2197,-157.75179797,21.284027812
56627,-157.75638575,21.2894424300001
2573,-157.756550352,21.2893737840001
8762,-157.761043608,21.2912557440001
28129,-157.761613209,21.2763835860001
44678,-157.761585528,21.276246913
44800,-157.756535614,21.2980332330001
31983,-157.756048415,21.2981635620001
52424,-157.756019698,21.29997624
28257,-157.754762667,21.2991117170001
10528,-157.750268956,21.281102575
58431,-157.750500417,21.2810074510001
4396,-157.748598736,21.288756134
58764,-157.747990168,21.2943720330001
8026,-157.74819273,21.294193541
14863,-157.759886892,21.2812819710001
32785,-157.751392667,21.284883483
21704,-157.751413846,21.2849526160001
26968,-157.759997098,21.2767600020001
34639,-157.764114478,21.284875679
54778,-157.761385037,21.2787682050001
30936,-157.754705048,21.2911120640001
15137,-157.758842313,21.277601932
57506,-157.75888209,21.277749677
55837,-157.747272082,21.284187591
3113,-157.74701284,21.286085616
43766,-157.756357827,21.275427248
2294,-157.757263672,21.274226673
55822,-157.755598122,21.296617548
28216,-157.755325859,21.296641557
3121,-157.75548028,21.2966198620001
47537,-157.760838957,21.2907152760001
2866,-157.760875462,21.290246338
19033,-157.762622006,21.291703593
56721,-157.762613415,21.2913148910001
27351,-157.76272401,21.2913150470001
51228,-157.764240618,21.290984651
43769,-157.760782585,21.2817006920001
25372,-157.760676057,21.281734864
18901,-157.752681629,21.2807760110001
15191,-157.764700934,21.2873338430001
41075,-157.764462118,21.2876659390001
31902,-157.764528457,21.2893476780001
15182,-157.757541852,21.287933061
40143,-157.755406109,21.287035109
3239,-157.756602987,21.299573051
58565,-157.756667607,21.2992510060001
38274,-157.755568544,21.2785083360001
2285,-157.755568274,21.278449407
29154,-157.746839041,21.289792956
43889,-157.746213119,21.2897998830001
36587,-157.74650253,21.289075827
7806,-157.74701625,21.2902434390001
53970,-157.75370813,21.296056052
58542,-157.755068455,21.2966981770001
53133,-157.748225077,21.278348899
7807,-157.760885069,21.289831798
39303,-157.760935336,21.2891409490001
38273,-157.755878995,21.2801525620001
18006,-157.755859295,21.280076765
3573,-157.755912189,21.2800618520001
42854,-157.749988474,21.280007777
21769,-157.74680557,21.291838183
47569,-157.754755194,21.298808654
52996,-157.758850174,21.281107118
8647,-157.758758515,21.281253577
22842,-157.749152531,21.2904857250001
43118,-157.749189165,21.290018563
53274,-157.747558838,21.290368012
30257,-157.74783458,21.291812076
53393,-157.752028416,21.2907560950001
37743,-157.752030302,21.290541078
56998,-157.752130969,21.2900519950001
20484,-157.754443331,21.2820541040001
27270,-157.75420438,21.286830491
43856,-157.74777075,21.2807813210001
24151,-157.760149056,21.281445574
38327,-157.752690029,21.2865102550001
53051,-157.756265026,21.2889538320001
57546,-157.756735367,21.28894826
42903,-157.752606324,21.288920729
21694,-157.757281413,21.2906885530001
58419,-157.750470086,21.284189134
38330,-157.764339723,21.287747901
49270,-157.754567266,21.295810036
37453,-157.754725407,21.2956565590001
46513,-157.754900048,21.2955168710001
25418,-157.755036307,21.295494983
2565,-157.755655146,21.292644282
46515,-157.754444505,21.2910242130001
52142,-157.754545081,21.2846312250001
11563,-157.74572356,21.2848820090001
11459,-157.758569335,21.275026837
43767,-157.758687609,21.2749908110001
14352,-157.763554264,21.2908238850001
35545,-157.750480473,21.279335734
45704,-157.760998884,21.2885254890001
41143,-157.76093196,21.2884667700001
57648,-157.754987323,21.3006572260001
31957,-157.745763156,21.2851888640001
25527,-157.755270026,21.2988230820001
9560,-157.75485074,21.281983601
36445,-157.755719641,21.281939209
2274,-157.759370063,21.281097459
40739,-157.760200241,21.2820936590001
15180,-157.75486296,21.2932247910001
13245,-157.747222499,21.278945218
58420,-157.751971547,21.28385896
36504,-157.754453884,21.2957647690001
24463,-157.755304838,21.295462426
2200,-157.749768773,21.2835744500001
18948,-157.755217392,21.28792012
55756,-157.754556546,21.2907704670001
2568,-157.754614598,21.290746293
53050,-157.753151329,21.2897165370001
29076,-157.753034508,21.289534674
27265,-157.756259623,21.2935621890001
30935,-157.755865471,21.293447219
33691,-157.754929527,21.286534669
2637,-157.752676819,21.2860668490001
32777,-157.755068882,21.288913456
33682,-157.754693077,21.289033665
24464,-157.757399423,21.288138868
45703,-157.746806829,21.285206884
25351,-157.747230707,21.2849795290001
26314,-157.75041054,21.2805286170001
19819,-157.753869152,21.28375133
20749,-157.753524169,21.2838896050001
49271,-157.753026238,21.2927260450001
2563,-157.752812619,21.2926817690001
38311,-157.752916947,21.290894273
13358,-157.762010795,21.293520926
22689,-157.755592113,21.297829834
20883,-157.755801944,21.2977755420001
29944,-157.760578917,21.2800565840001
57627,-157.762111894,21.290839111
2644,-157.764427943,21.2899815810001
26447,-157.762583063,21.2895375460001
2576,-157.75276773,21.289006264
2198,-157.749513402,21.283698483
41061,-157.753306514,21.2882512670001
14328,-157.745758176,21.2844741210001
17119,-157.7473326,21.2862970620001
10529,-157.75612079,21.2744597780001
29143,-157.746299596,21.288362975
7671,-157.747481483,21.279707307
2280,-157.753991609,21.2796624050001
34678,-157.74760158,21.28081905
44023,-157.748265735,21.289566232
35938,-157.75204831,21.2909720160001
29985,-157.749270865,21.2846976500001
7099,-157.756095948,21.299316617
46532,-157.756313097,21.28741244
23650,-157.755945132,21.29926633
11608,-157.755367342,21.299866084
45745,-157.754687189,21.275769258
7713,-157.754804601,21.2957265950001
32787,-157.760373359,21.286136829
9559,-157.756812424,21.282064748
14254,-157.755353883,21.293297426
2659,-157.760708414,21.2848753490001
50357,-157.754691528,21.299848712
3227,-157.762844989,21.290589665
34622,-157.757019041,21.2901507780001
41956,-157.757319156,21.289840484
57616,-157.755486486,21.2911218620001
18089,-157.755938376,21.291378433
14490,-157.74916755,21.2890401240001
39460,-157.749077491,21.2889199050001
36949,-157.74699137,21.2780424970001
33683,-157.755679295,21.287465733
21695,-157.752964253,21.290269804
13295,-157.756100275,21.2880014610001
51082,-157.752210833,21.282600841
50374,-157.756669509,21.284351412
29924,-157.756494537,21.284254762
41072,-157.753962831,21.2861440230001
8649,-157.758963622,21.277732224
53917,-157.757197702,21.2846572990001
41974,-157.76329429,21.2864589970001
13307,-157.761229002,21.286256429
50333,-157.762450328,21.2924332210001
8759,-157.746451744,21.2823127080001
50323,-157.761539711,21.2941680700001
49364,-157.762718297,21.292001725
35541,-157.755619203,21.281176815
20762,-157.749572972,21.2803455540001
2655,-157.762736513,21.2865012190001
47148,-157.76020442,21.281420789
18007,-157.757806703,21.275987845
43810,-157.763378904,21.2890994110001
41074,-157.763218527,21.289053675
55757,-157.756282283,21.289534025
13309,-157.763887237,21.284630266
11574,-157.76098337,21.2898277520001
7670,-157.754072676,21.280587536
55716,-157.751196693,21.280467548
31857,-157.754390581,21.2803895370001
18088,-157.745647088,21.2867320290001
43117,-157.749104199,21.2899345980001
4399,-157.748243671,21.288125173
54172,-157.747735947,21.2918963170001
50629,-157.745641682,21.2806936040001
54779,-157.761344259,21.278102765
37412,-157.761486114,21.278015865
25421,-157.754279265,21.2897094910001
56626,-157.755772371,21.2895745110001
16128,-157.751380254,21.2848414630001
2204,-157.755975593,21.2825742950001
2203,-157.755891743,21.2826595110001
33629,-157.754627109,21.283653642
51081,-157.757263376,21.2835685860001
2574,-157.754018508,21.289090763
20805,-157.757295893,21.286792947
