FID,OBJECTID,LENGTH,PEREN_ID,LU_CODE,STREAM_NM,FLAG,STREAM_COD,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU
166,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.752108039000007,21.306661546000001,551.4949951
167,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.752008339000014,21.306773726999999,564.5360107
168,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751966479000004,21.306881811000000,572.5159912
169,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751955618000011,21.307008209999999,575.9039917
170,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751938031000009,21.307093899000002,579.4110107
171,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751896458000004,21.307468482000001,592.7390137
172,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751872582999994,21.307581227000000,599.0070190
173,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751867129000004,21.307657965000001,602.6740112
174,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751844333000008,21.307784271999999,611.8380127
175,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751773211999989,21.307932798000000,628.1279907
176,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751691074999997,21.308081244000000,638.2249756
177,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751508355999988,21.308319274999999,660.4219971
178,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751503122999992,21.308373442000001,659.9609985
179,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.751168656999994,21.308881349000000,694.8709717
180,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.750522308999990,21.309784425000000,760.8540039
181,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.750405231000002,21.309964227999998,776.4689941
182,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.750274757999989,21.310139408000001,791.3800049
183,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.750134758999991,21.310300971000000,808.0980225
184,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749952525999987,21.310466738999999,830.1489868
185,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749817081999993,21.310542508000001,844.1160278
186,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749687306999988,21.310631887000000,854.8880005
187,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749288250000006,21.310791511000001,881.5300293
188,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749141774999998,21.310876241999999,892.9550171
189,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749100586999987,21.310912074000001,896.2139893
190,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.749042062999990,21.310992937000002,898.6469727
191,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748947759999993,21.311168384999998,906.3699951
192,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748765074999994,21.311383831000001,924.4639893
193,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748547847999987,21.311720974000000,942.9509888
194,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748524223999993,21.311793071000000,948.1389771
195,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748342576999988,21.312044649000001,968.3900146
196,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748271681999995,21.312166076000000,973.2509766
197,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748231349000008,21.312238051000001,980.0570068
198,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748172364999988,21.312373108999999,989.4650269
199,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748112714000001,21.312575923000001,1000.9899902
200,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748089289000006,21.312638987000000,1007.0800171
201,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748042413999997,21.312778654999999,1018.4500122
202,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.748019859999999,21.312868819999998,1023.4500122
203,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747948957000006,21.312994762999999,1031.0799561
204,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747942445999996,21.313044400999999,1031.8900146
205,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747843294000006,21.313368871000002,1036.5100098
206,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747807496999997,21.313472488999999,1037.8900146
207,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747766466999991,21.313630275000001,1042.1199951
208,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747743262999990,21.313670747000000,1044.4799805
209,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747679075000008,21.313841907000000,1051.9200439
210,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747678623000013,21.313891597000001,1053.5000000
211,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747578557999987,21.314319942000001,1074.7700195
212,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747503029999990,21.314572314999999,1088.0600586
213,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747467666999995,21.314743690000000,1101.8800049
214,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747426651000012,21.314892442000001,1115.8399658
215,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747402757000003,21.315014219999998,1127.0699463
216,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747426921999988,21.315163447000000,1134.9699707
217,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747456120000010,21.315267561999999,1138.4699707
218,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747550276999988,21.315394733000002,1135.0500488
219,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747620412000003,21.315503652000000,1137.7399902
220,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747637923000013,21.315571543000001,1139.9499512
221,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747625733000007,21.315720500000001,1147.8100586
222,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747596635000008,21.315878379000001,1157.0699463
223,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747526168000007,21.315963664000002,1165.3699951
224,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747438402000000,21.316071418000000,1183.3499756
225,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747385917999992,21.316161354999998,1193.4899902
226,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747350747000013,21.316328212999998,1206.2399902
227,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747350221999994,21.316526955000000,1214.7399902
228,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747121679000003,21.317460230999998,1270.7800293
229,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747050288999986,21.317653918000001,1285.9399414
230,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747027059000004,21.317816354000001,1301.1800537
231,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.747010147999987,21.318254353000000,1331.8499756
232,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746956759999989,21.318443659000000,1350.1600342
233,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746915677999993,21.318736946000001,1367.4799805
234,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746868594000006,21.318890162999999,1378.4000244
235,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746833033000001,21.318962166999999,1386.5999756
236,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746792706000008,21.319029625999999,1393.1199951
237,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746745026000013,21.319101536000002,1406.1400146
238,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746592386999993,21.319348813000001,1444.9799805
239,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746093043000002,21.319832909999999,1508.9599609
240,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746011111000001,21.319963276999999,1518.2800293
241,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745952106000004,21.320107377999999,1529.8599854
242,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745952262999992,21.320229331000000,1534.1800537
243,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745940776999987,21.320287961999998,1536.4899902
244,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745893289000009,21.320355367000001,1538.3100586
245,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745852508000013,21.320472494000001,1546.7500000
246,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745875758000011,21.320725608000000,1558.6800537
247,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745899350000002,21.320779990999998,1562.6899414
248,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.745987219999989,21.320934219000002,1575.7700195
249,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746069483000014,21.321038715000000,1587.3599854
250,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746122743000001,21.321138478000002,1599.9499512
251,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746216656000001,21.321301791000000,1626.8000488
252,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746211198999987,21.321378529000000,1641.1300049
253,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746240524999990,21.322047232999999,1782.4499512
254,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746258065000006,21.322097058000001,1791.4399414
255,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746293562000005,21.322169589000001,1803.2099609
256,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746334045999987,21.322224093999999,1811.9499512
257,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746381867999986,21.322283168999999,1825.0600586
258,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746428642000012,21.322310617999999,1830.7299805
259,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746510666999995,21.322446727999999,1857.4000244
260,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746569986999987,21.322546543000001,1874.7299805
261,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746593087000008,21.322673186999999,1890.6099854
262,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746570448000000,21.322916928000001,1922.1700439
263,1434,6932.752999999999702,396,C, ,1,3-3-,6932.628285279999545,3,-157.746546542000004,21.323043210000002,1938.9000244
264,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.755195985000000,21.306142439999999,425.1539917
265,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754922313000009,21.306316563999999,432.2349854
266,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754882022000004,21.306365959000001,435.6199951
267,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754763910999998,21.306509622000000,449.2489929
268,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754675902999992,21.306658017000000,461.0100098
269,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754628830000001,21.306811245999999,469.8500061
270,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754617287999992,21.306906008999999,471.2600098
271,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754617037999992,21.307497709000000,489.8359985
272,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754593371999988,21.307596905000000,497.0520020
273,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754611049000005,21.307786737000001,505.8429871
274,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754600087000000,21.308084770000001,516.4390259
275,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754552514000011,21.308427697999999,531.1939697
276,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754541708999994,21.308852200000000,552.3850098
277,1435,2174.684000000000196,399,C, ,1,3-3-,2174.654954739999994,4,-157.754564617000000,21.308987864999999,555.9299927
