OBJECTID_1,OBJECTID,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,Shape_Leng,ORIG_FID,POINT_X,POINT_Y,RASTERVALU
151,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.754133954418421,21.311998367830483,94
152,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753916581984640,21.312213205974729,94
153,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753887246998829,21.312273786106402,94
154,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753875495557651,21.312306852379379,94
155,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753828464611928,21.312350859804383,94
156,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753828521269213,21.312378413233262,94
157,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753810899953038,21.312444499014475,94
158,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753799095451853,21.312461033949603,94
159,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753781463343842,21.312494057055119,94
160,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753752141847826,21.312598721054201,94
161,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753722769989821,21.312697784075510,94
162,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753693380145336,21.312741921902216,94
163,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753628816017027,21.312978668430844,94
164,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753570128058925,21.313204528666120,94
165,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753552493252926,21.313226530579982,94
166,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753540788576515,21.313254086706763,94
167,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753476188475275,21.313380712150206,94
168,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753341061740571,21.313639610779489,94
169,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753188373044964,21.314003079878262,94
170,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753158995790983,21.314091211640175,94
171,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753141360984984,21.314113213554037,94
172,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753123789131536,21.314184811280086,94
173,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.753123799923401,21.314526194828090,94
174,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752959428135085,21.314994367496126,94
175,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752930065270277,21.315126493193134,94
176,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752894774973868,21.315264176700452,94
177,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752806787103509,21.315671666714081,94
178,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752730494916392,21.316029649049142,94
179,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752730548875689,21.316205897284362,94
180,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752701135648863,21.316332512835231,94
181,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752701220185145,21.316448144965989,94
182,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752701207594612,21.316563775298050,94
183,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752666105256537,21.317318282213023,94
184,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752654354714679,21.317351258553799,94
185,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752625080882751,21.317461432699019,94
186,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752589778895157,21.317566051731944,94
187,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752578070621439,21.317582587566392,94
188,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752548703260032,21.317703782903322,94
189,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752501760447871,21.317885463043751,94
190,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752407753415071,21.318012141547172,94
191,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752272628479005,21.318144385954724,94
192,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.752131627372677,21.318287517554950,94
193,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751784901851721,21.318474832847301,94
194,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751679118196705,21.318557519214210,94
195,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751526334172951,21.318634617193879,94
196,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751491105030453,21.318662178716636,94
197,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751402957980105,21.318722772338106,94
198,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751250191942773,21.318865997467867,94
199,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751173772951233,21.318976092472724,94
200,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751144490126080,21.319064224234637,94
201,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751126813951288,21.319113777778682,94
202,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751115129059940,21.319207371123355,94
203,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751097448388492,21.319245994307266,94
204,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751050480395321,21.319350617836790,94
205,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751032856381187,21.319416703618003,94
206,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.751003515999429,21.319466261658704,94
207,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750974180114298,21.319537861183392,94
208,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750956556100164,21.319603946964605,94
209,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750944797464399,21.319614970854275,94
210,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750880192866589,21.319741595398341,94
211,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750868391063364,21.319769151525179,94
212,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750809663535108,21.319884798045052,94
213,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750792082688434,21.319934353387737,94
214,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750774396621068,21.319950933288965,94
215,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750715671790800,21.320077601000548,94
216,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750580571136425,21.320297833278460,94
217,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750410182883599,21.320518163582449,94
218,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750163390927725,21.320743978851567,94
219,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.750122295507509,21.320826601366605,94
220,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.749969541161363,21.321013819532197,94
221,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.749951917147229,21.321079905313411,94
222,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.749922565074286,21.321096488811975,94
223,9697,1214.609259999999949,PERENNIAL,1,3-3-05,33005000.000000000000000,33005006.000000000000000,3,Wailupe,Laulaupoe Gl,Koko Head, ,1214.605313289999913,2,-157.749846146082746,21.321206583816831,94
224,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754621654066057,21.311816517718171,2
225,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754639341932062,21.311959743747252,2
226,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754668774044660,21.312047768489776,2
227,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754715741138511,21.312102860058985,2
228,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754821616524367,21.312179979622385,2
229,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754927412769860,21.312301092221674,2
230,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754986137600127,21.312345069069750,2
231,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755015593994443,21.312361638179084,2
232,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755050788962706,21.312383669770611,2
233,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755080247155661,21.312400148947745,2
234,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755244719668042,21.312422143667050,2
235,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755415174470699,21.312455113712588,2
236,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755538591133046,21.312510138731966,2
237,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755597373519947,21.312581758041745,2
238,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755615086566962,21.312653345875276,2
239,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755626864088470,21.312846032818186,2
240,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755626972906441,21.313325181711832,2
241,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755585938640138,21.313572944036196,2
242,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755538939170691,21.313716142186252,2
243,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755521390699585,21.313853867062392,2
244,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755503723517990,21.313925463889120,2
245,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755427432230192,21.314261405639400,2
246,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755427471800346,21.314382547916296,2
247,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755474500947429,21.314476123274517,2
248,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755492157337159,21.314520157679169,2
249,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755550941522699,21.314740383661842,2
250,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755980196928505,21.315489292297059,2
251,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756039002697776,21.315626949723992,2
252,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756056685167863,21.315748041638869,2
253,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756039035972691,21.315874744423979,2
254,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755992221763591,21.316430875284709,2
255,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756027478785086,21.316491481496712,2
256,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756145000391427,21.316640142128904,2
257,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756192091591714,21.316772292107657,2
258,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756209754276711,21.316976042510419,2
259,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756180443572589,21.317113681051580,2
260,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.756162772793687,21.317174256686656,2
261,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755951318798282,21.317372608459152,2
262,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755874911497926,21.317504748545332,2
263,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755839704838479,21.317598349084619,2
264,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755828005557987,21.317785621209509,2
265,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755828045128141,21.317906763486405,2
266,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755751636029146,21.318038903572585,2
267,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755569561086332,21.318308838682015,2
268,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755522602985707,21.318435505494222,2
269,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755493242818886,21.318567631191286,2
270,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755264132433723,21.319030268532117,2
271,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755264146822896,21.319074353298788,2
272,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755187772797456,21.319168009596012,2
273,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755187851038471,21.319261599343406,2
274,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755017492463281,21.319547971361828,2
275,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.755017460987006,21.319597566274695,2
276,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754970440833148,21.319685658466426,2
277,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754929341815654,21.319746241296059,2
278,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754758989535702,21.319905959992127,2
279,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754547430319633,21.320093288774331,2
280,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.754359431542497,21.320241945809187,2
