OBJECTID,SUBCATCHMENT_NAME,AREA(SQFT),Curve_number,Slope,Percent_Impervious,POINT_X,POINT_Y
1971,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7550523,21.29533396
1972,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7549664,21.29532066
1973,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.754897,21.29529766
1974,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.754823,21.29527309
1975,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7547424,21.29525943
1976,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7546298,21.29524617
1977,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7545737,21.29523956
1978,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.754497,21.29522195
1979,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7544637,21.29520805
1980,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7544348,21.29518981
1981,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7544258,21.29518258
1982,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7543875,21.29515191
1983,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7543562,21.29512681
1984,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7543315,21.29509852
1985,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7542959,21.29505766
1986,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7542681,21.29502589
1987,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7542373,21.29497695
1988,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7542132,21.29493876
1989,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7541918,21.2949127
1990,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.754166,21.29489103
1991,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7541313,21.29486915
1992,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7540488,21.29481705
1993,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7540202,21.29479905
1994,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7539889,21.29478294
1995,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7539708,21.2947749
1996,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7538603,21.29472576
1997,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7538284,21.29471162
1998,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7537947,21.2947019
1999,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7537588,21.29469648
2000,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.753685,21.29469732
2001,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7536496,21.29470377
2002,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.753617,21.29471493
2003,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7535879,21.294731
2004,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7535775,21.29473781
2005,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7535208,21.2947749
2006,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7534832,21.2947995
2007,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7534456,21.29482416
2008,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7534122,21.29483866
2009,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7533736,21.29484951
2010,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7533255,21.2948576
2011,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7532105,21.29486712
2012,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7531359,21.29486915
2013,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7530902,21.2948704
2014,14,244581.3896,59.93119871,10.06220211,51.97367076,-157.7529177,21.29486915
2015,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524465,21.27997712
2016,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524458,21.27990484
2017,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524465,21.27990202
2018,15,191335.255,40.48688745,0.780762234,53.68409461,-157.75245,21.27988644
2019,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524656,21.27988287
2020,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524684,21.27988222
2021,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525407,21.27988287
2022,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525414,21.27995514
2023,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525407,21.27995796
2024,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525371,21.27997354
2025,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525215,21.27997712
2026,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7525187,21.27997777
2027,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524465,21.27997712
2028,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524465,21.27997712
2029,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524451,21.28000852
2030,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524282,21.280076
2031,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523947,21.28016563
2032,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523799,21.2802052
2033,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523522,21.28031369
2034,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523344,21.28038344
2035,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523082,21.28044838
2036,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522938,21.28048421
2037,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522829,21.28052045
2038,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522579,21.28067143
2039,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522562,21.28068223
2040,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522396,21.28075995
2041,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522271,21.28079455
2042,15,191335.255,40.48688745,0.780762234,53.68409461,-157.75221,21.2808254
2043,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7521637,21.28090931
2044,15,191335.255,40.48688745,0.780762234,53.68409461,-157.75216,21.28091597
2045,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7521415,21.28094457
2046,15,191335.255,40.48688745,0.780762234,53.68409461,-157.752119,21.28096919
2047,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520909,21.28098829
2048,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520587,21.28100314
2049,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520277,21.28101391
2050,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7519538,21.28103963
2051,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7519215,21.28105448
2052,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518809,21.28108158
2053,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518411,21.28110816
2054,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518085,21.28112997
2055,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7517867,21.28114637
2056,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7517547,21.28117042
2057,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7516966,21.28120241
2058,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7516585,21.28122334
2059,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751625,21.28124928
2060,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515982,21.28127774
2061,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515947,21.28128137
2062,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515828,21.28129667
2063,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515674,21.28131648
2064,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515426,21.28135176
2065,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751523,21.28138716
2066,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515105,21.28142191
2067,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751504,21.28145248
2068,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515039,21.28148517
2069,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751495,21.28148565
2070,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7514939,21.28148517
2071,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7514787,21.28147818
2072,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7514581,21.28146231
2073,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7514097,21.28141279
2074,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513883,21.28139092
2075,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513786,21.28138107
2076,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513528,21.28134451
2077,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513154,21.28127855
2078,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512884,21.28123091
2079,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512691,21.28120241
2080,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512497,21.28117379
2081,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512212,21.28112449
2082,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512151,21.28111402
2083,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7511967,21.28108523
2084,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7511751,21.2810597
2085,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7511489,21.28103867
2086,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7511094,21.28101391
2087,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7510618,21.28098411
2088,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7510327,21.28095874
2089,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509877,21.28091965
2090,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509859,21.2809181
2091,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509396,21.28086964
2092,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509384,21.280868
2093,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509076,21.2808254
2094,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508797,21.28078685
2095,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508652,21.28075358
2096,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508542,21.28071675
2097,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508441,21.28066689
2098,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508137,21.2805164
2099,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507887,21.28044839
2100,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507747,21.28041026
2101,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507569,21.28033281
2102,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507499,21.28025154
2103,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507497,21.28024882
2104,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507499,21.28023688
2105,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507513,21.28016521
2106,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507637,21.28008992
2107,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507756,21.2800587
2108,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7507928,21.2800342
2109,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508163,21.28001808
2110,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508442,21.28000956
2111,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7508744,21.28000764
2112,15,191335.255,40.48688745,0.780762234,53.68409461,-157.750905,21.28001184
2113,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7509384,21.28002258
2114,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7510013,21.2800428
2115,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7511432,21.28007137
2116,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512414,21.28009114
2117,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7512782,21.28010317
2118,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513154,21.28011887
2119,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7513466,21.28013203
2120,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7514236,21.28015153
2121,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751553,21.28016389
2122,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7516863,21.28016311
2123,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751771,21.2801546
2124,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518102,21.28014673
2125,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518462,21.28013544
2126,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7518809,21.28011851
2127,15,191335.255,40.48688745,0.780762234,53.68409461,-157.75191,21.2801043
2128,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7519904,21.28007137
2129,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520112,21.28006289
2130,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520694,21.28003598
2131,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7520828,21.28002979
2132,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7521259,21.28001231
2133,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7521751,21.27999866
2134,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7522815,21.27998245
2135,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523684,21.27997712
2136,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7523772,21.27997658
2137,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7524465,21.27997712
2138,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515039,21.28148517
2139,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515762,21.28148453
2140,15,191335.255,40.48688745,0.780762234,53.68409461,-157.751579,21.28148517
2141,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515946,21.28148875
2142,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515982,21.28150433
2143,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515988,21.28150715
2144,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515982,21.28157943
2145,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515259,21.28158007
2146,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515231,21.28157943
2147,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515075,21.28157585
2148,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515039,21.28156027
2149,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515033,21.28155745
2150,15,191335.255,40.48688745,0.780762234,53.68409461,-157.7515039,21.28148517
2151,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552741,21.29854504
2152,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552751,21.29853912
2153,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552741,21.2985361
2154,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552708,21.29852678
2155,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552615,21.29851004
2156,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552195,21.29845078
2157,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552155,21.29844511
2158,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552027,21.29841749
2159,16,255938.12,59.46640066,25.49224019,29.72936196,-157.755194,21.29838777
2160,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7551898,21.29835801
2161,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7551903,21.29833039
2162,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7551956,21.29830707
2163,16,255938.12,59.46640066,25.49224019,29.72936196,-157.755205,21.29828728
2164,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552183,21.2982704
2165,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552267,21.29826228
2166,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552741,21.29821642
2167,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7552976,21.29819358
2168,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7553401,21.29817286
2169,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7553536,21.29816802
2170,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7554099,21.29814785
2171,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7554311,21.29813745
2172,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7554626,21.29811686
2173,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7554883,21.29810003
2174,16,255938.12,59.46640066,25.49224019,29.72936196,-157.755539,21.29808404
2175,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7556296,21.29807466
2176,16,255938.12,59.46640066,25.49224019,29.72936196,-157.755675,21.29807377
2177,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7558907,21.29806953
2178,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7559506,21.29806286
2179,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7559782,21.29805567
2180,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7560045,21.29804237
2181,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7560268,21.29802417
2182,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7560281,21.29802273
2183,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7560672,21.29797952
2184,16,255938.12,59.46640066,25.49224019,29.72936196,-157.756085,21.29795975
2185,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561133,21.29792131
2186,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561203,21.29790437
2187,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561223,21.29788526
2188,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561946,21.29788591
2189,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561974,21.29788526
2190,16,255938.12,59.46640066,25.49224019,29.72936196,-157.756213,21.29788168
2191,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562166,21.2978661
2192,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562172,21.29786329
2193,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562166,21.29779101
2194,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562403,21.29780019
2195,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562949,21.29783061
2196,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7563108,21.29783686
2197,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7563341,21.29784597
2198,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7563801,21.2978584
2199,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7564827,21.2978724
2200,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7565335,21.29787351
2201,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7565799,21.29787051
2202,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7566196,21.29786338
2203,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7566556,21.29785284
2204,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7566879,21.29783986
2205,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7567228,21.29782579
2206,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7567596,21.29781519
2207,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7568405,21.29780106
2208,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7569215,21.29779101
2209,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7570093,21.29778011
2210,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7570857,21.29776274
2211,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7571189,21.29774965
2212,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7571591,21.2977256
2213,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7572073,21.29769676
2214,16,255938.12,59.46640066,25.49224019,29.72936196,-157.757253,21.29766941
2215,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7572534,21.29766925
2216,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7572776,21.29765803
2217,16,255938.12,59.46640066,25.49224019,29.72936196,-157.757304,21.29765283
2218,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7573314,21.29765405
2219,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7573476,21.29765816
2220,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7574211,21.2976767
2221,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7574978,21.29768557
2222,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7575814,21.29768828
2223,16,255938.12,59.46640066,25.49224019,29.72936196,-157.757666,21.29768484
2224,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7577464,21.29767342
2225,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7577831,21.29766352
2226,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7578189,21.29764991
2227,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7578513,21.29763756
2228,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7579279,21.29761951
2229,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7581037,21.2976025
2230,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7582731,21.29758612
2231,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7583494,21.29756792
2232,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7583844,21.29755407
2233,16,255938.12,59.46640066,25.49224019,29.72936196,-157.758417,21.29754119
2234,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7584554,21.29753018
2235,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7585406,21.29751651
2236,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7586327,21.29750981
2237,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7586955,21.29750825
2238,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7587773,21.29750622
2239,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7594212,21.29750825
2240,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7594858,21.29750776
2241,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7594882,21.29750825
2242,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7594988,21.29751041
2243,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595076,21.2975161
2244,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595134,21.29753208
2245,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595155,21.29755757
2246,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595172,21.297579
2247,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595238,21.29759418
2248,16,255938.12,59.46640066,25.49224019,29.72936196,-157.759539,21.29760075
2249,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595574,21.2976025
2250,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595919,21.29760577
2251,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7596052,21.29761427
2252,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7596097,21.29763569
2253,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7596108,21.29764077
2254,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7596097,21.29769675
2255,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595787,21.29769794
2256,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7595121,21.29771447
2257,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7594212,21.29774919
2258,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7593845,21.29776322
2259,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7592941,21.29779101
2260,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7592111,21.29781655
2261,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7591794,21.29783199
2262,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7591384,21.29786006
2263,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7591016,21.29788526
2264,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7590955,21.29788946
2265,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7590442,21.29792126
2266,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7590082,21.29794355
2267,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7589725,21.29795662
2268,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7589329,21.29796573
2269,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7588457,21.29797605
2270,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7587493,21.29797952
2271,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7587045,21.29798112
2272,16,255938.12,59.46640066,25.49224019,29.72936196,-157.758133,21.29797952
2273,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7579223,21.29797892
2274,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7579134,21.29797952
2275,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7577852,21.29798806
2276,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7577038,21.29800415
2277,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7576684,21.29801755
2278,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7576384,21.29803466
2279,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7576304,21.29803989
2280,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7575785,21.29807377
2281,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7575361,21.29810145
2282,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7574959,21.29812775
2283,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7574286,21.29815475
2284,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7573829,21.29816802
2285,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7573191,21.29818658
2286,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7572534,21.29821466
2287,16,255938.12,59.46640066,25.49224019,29.72936196,-157.757187,21.29824304
2288,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7571231,21.29826228
2289,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7570421,21.29828664
2290,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7570097,21.29830137
2291,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7569706,21.29832656
2292,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7569241,21.29835653
2293,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7568764,21.29838733
2294,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7568664,21.29839376
2295,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7568363,21.29841086
2296,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7568023,21.29842401
2297,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7567249,21.29844093
2298,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7566421,21.29845078
2299,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7565562,21.29846099
2300,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7564761,21.29847535
2301,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7564397,21.29848626
2302,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7564051,21.29850002
2303,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7563381,21.29852664
2304,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7562685,21.29854504
2305,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561879,21.29856634
2306,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7561223,21.29859402
2307,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7560542,21.29862276
2308,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7559915,21.29863929
2309,16,255938.12,59.46640066,25.49224019,29.72936196,-157.7559058,21.29866186
